university_id,university,course_code,profile_engine_status,fee_status,domicile,qualification_route,route_exposure,support_level,route_model_present,engine_route_evidence_present,engine_eligibility_status,result_band_or_guidance,guidance_pool_id,manual_review_required,reason_codes,warnings
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,england,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,scotland,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,wales,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,northern_ireland,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,home,other,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,england,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,scotland,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,wales,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,northern_ireland,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,a_level,frontend,full,true,true,eligible,interview_likely,aru_home_standard_guidance,false,,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,international_baccalaureate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,scottish,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,graduate,frontend,partial,false,true,manual_review,insufficient_evidence,,true,qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,rest_of_uk,other,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,a_level,frontend,unsupported,true,true,not_eligible,not_eligible,,false,applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,international_baccalaureate,frontend,unsupported,false,true,not_eligible,not_eligible,,false,applicant_group_explicitly_blocked:international_fee;international_baccalaureate_requirements_not_met;qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,scottish,frontend,unsupported,false,true,not_eligible,not_eligible,,false,applicant_group_explicitly_blocked:international_fee;scottish_post_16_requirements_not_met;qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,graduate,frontend,unsupported,false,true,not_eligible,not_eligible,,false,applicant_group_explicitly_blocked:international_fee;qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,england,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,a_level,frontend,unsupported,true,true,not_eligible,not_eligible,,false,applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,international_baccalaureate,frontend,unsupported,false,true,not_eligible,not_eligible,,false,applicant_group_explicitly_blocked:international_fee;international_baccalaureate_requirements_not_met;qualification_route_requires_manual_review:international_baccalaureate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,scottish,frontend,unsupported,false,true,not_eligible,not_eligible,,false,applicant_group_explicitly_blocked:international_fee;scottish_post_16_requirements_not_met;qualification_route_requires_manual_review:scottish,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,btec,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:btec;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,access_to_he,frontend,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:access_to_he;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,graduate,frontend,unsupported,false,true,not_eligible,not_eligible,,false,applicant_group_explicitly_blocked:international_fee;qualification_route_requires_manual_review:graduate,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,international_qualification,frontend,unsupported,true,true,not_eligible,not_eligible,,false,qualification_route_explicitly_blocked:international_qualification;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,irish_leaving_certificate,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:irish_leaving_certificate;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,ukwpmed,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:ukwpmed;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,foundation,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:foundation;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,t_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:t_level;applicant_group_explicitly_blocked:international_fee,
anglia-ruskin-a100,Anglia Ruskin University,A100,production_ready,international,scotland,mixed_t_level_a_level,internal,unsupported,false,true,not_eligible,not_eligible,,false,qualification_route_not_implemented:mixed_t_level_a_level;applicant_group_explicitly_blocked:international_fee,
